CT-NTH        305.000    1.454  0  high # dft/6-31g* empfc
CZA-SD        460.000    1.593  0  high # dft/6-31g* empfc
CZ-NA         520.000    1.342  0  high # dft/6-31g* empfc
CZ-NMX        555.000    1.320  0  high # dft/6-31g* empfc
CZ-NP         385.000    1.393  0  high # dft/6-31g* empfc
CZ-P1         245.000    1.775  0  high # dft/6-31g* empfc
F-P1          445.000    1.585  0  high # dft/6-31g* empfc
H-NMX         485.000    1.022  0  high # dft/6-31g* empfc
H-NTH2        495.000    1.019  0  high # dft/6-31g* empfc
H-NTH         500.000    1.015  0  high # dft/6-31g* empfc
N3T-OS        260.000    1.443  0  high # dft/6-31g* empfc
N4T-NI        315.000    1.345  0  high # dft/6-31g* empfc
N4T-Si        230.000    1.798  0  high # dft/6-31g* empfc
N55-N5B       320.000    1.361  0  high # dft/6-31g* empfc
N5A-N5P       365.000    1.320  0  high # dft/6-31g* empfc
N5B-SA        260.000    1.695  0  high # dft/6-31g* empfc
N5P-ONX       595.000    1.261  0  high # mmff 69-32  empfc
N5P-NMX       280.000    1.398  0  high # dft/6-31g* empfc
N5P-NM        290.000    1.375  0  high # dft/6-31g* empfc
NA-NA         285.000    1.364  1  high # dft/6-31g* empfc
NA-NE         295.000    1.376  0  high # dft/6-31g* empfc
NA-NG         290.000    1.368  0  high # dft/6-31g* empfc
NA-NHZ        285.000    1.382  0  high # dft/6-31g* empfc
NA-NI         280.000    1.371  0  high # dft/6-31g* empfc
NA-NO2        220.000    1.430  0  high # dft/6-31g* empfc
NA-OH         370.000    1.372  0  high # dft/6-31g* empfc
NA-SZ         200.000    1.753  0  high # dft/6-31g* empfc
NB-NC56       355.000    1.320  0  high # dft/6-31g* empfc
NB-NMX        385.000    1.314  0  high # dft/6-31g* empfc
NAP-NMX       315.000    1.361  0  high # dft/6-31g* empfc
NAP-NM        315.000    1.361  0  high # dft/6-31g* empfc
NAP-OH        350.000    1.387  0  high # dft/6-31g* empfc
NE-NE         250.000    1.390  0  high # dft/6-31g* empfc
NE-NG         255.000    1.385  0  high # dft/6-31g* empfc
NE-NN         280.000    1.368  0  high # dft/6-31g* empfc
NE-NO2        270.000    1.395  0  high # dft/6-31g* empfc
NE-NO         325.000    1.338  0  high # dft/6-31g* empfc
NE-NS         275.000    1.374  0  high # dft/6-31g* empfc
NE-NT         210.000    1.420  0  high # dft/6-31g* empfc
NE-NX         260.000    1.389  0  high # dft/6-31g* empfc
NE-OS         295.000    1.416  0  high # dft/6-31g* empfc
NE-S          230.000    1.724  0  high # dft/6-31g* empfc
NE-SZ         220.000    1.789  0  high # dft/6-31g* empfc
NG-NH         260.000    1.379  0  high # dft/6-31g* empfc
NG-NI         300.000    1.357  0  high # dft/6-31g* empfc
NG-NO2        230.000    1.433  0  high # dft/6-31g* empfc
NG-OH         330.000    1.379  0  high # dft/6-31g* empfc
NG-OS         360.000    1.368  0  high # dft/6-31g* empfc
NH-NH         240.000    1.411  0  high # dft/6-31g* empfc
NH-NHZ        270.000    1.389  0  high # dft/6-31g* empfc
NH-NP         200.000    1.426  0  high # dft/6-31g* empfc
NH-NS         260.000    1.402  0  high # dft/6-31g* empfc
NH-NT         255.000    1.408  0  high # dft/6-31g* empfc
NH-NX         225.000    1.425  0  high # dft/6-31g* empfc
NH-OH         250.000    1.454  0  high # dft/6-31g* empfc
NHZ-NO        345.000    1.328  0  high # dft/6-31g* empfc
NHZ-OH        300.000    1.415  0  high # dft/6-31g* empfc
NHZ-S         240.000    1.700  0  high # dft/6-31g* empfc
NI-NN         300.000    1.372  1  high # dft/6-31g* empfc
NI-NX         300.000    1.362  0  high # dft/6-31g* empfc
NMX-NO2       305.000    1.364  0  high # dft/6-31g* empfc
NMX-NT        395.000    1.317  0  high # dft/6-31g* empfc
N-N5P         295.000    1.369  0  high # dft/6-31g* empfc
N-NE          270.000    1.380  0  high # dft/6-31g* empfc
N-NG          270.000    1.376  0  high # dft/6-31g* empfc
N-NH          265.000    1.382  0  high # dft/6-31g* empfc
N-NN          255.000    1.385  0  high # dft/6-31g* empfc
NN-NS         310.000    1.359  0  high # dft/6-31g* empfc
N-NP          195.000    1.465  0  high # dft/6-31g* empfc
NN-S          205.000    1.761  0  high # dft/6-31g* empfc
N-NST         250.000    1.410  0  high # dft/6-31g* empfc
NO2-NT        180.000    1.467  0  high # dft/6-31g* empfc
N-OM          405.000    1.344  0  high # dft/6-31g* empfc
NP-NT         185.000    1.453  0  high # dft/6-31g* empfc
NS-OH         305.000    1.407  0  high # dft/6-31g* empfc
NS-OS         300.000    1.405  0  high # dft/6-31g* empfc
NS-P1         275.000    1.730  0  high # dft/6-31g* empfc
OH-OH         285.000    1.452  0  high # dft/6-31g* empfc
OH-OS         295.000    1.451  0  high # dft/6-31g* empfc
OH-SZ         305.000    1.710  0  high # dft/6-31g* empfc
SH-SY         140.000    2.150  0  high # dft/6-31g* empfc
S-SH          160.000    2.095  0  high # dft/6-31g* empfc
CDS-SY        300.000    1.792  0  high # dft/6-31g* empfc
H-NZA         455.000    1.027  0  high # dft/6-31g* empfc
NZA-NZP       740.000    1.173  0  high # dft/6-31g* empfc
Br-NM         200.000    2.045  0  high # dft/lacv3p* analogy
Se-Se         222.000    2.315  0  high # dft/cc-pVTZ(-f) analogy
CT-Se         222.000    1.968  0  high # dft/cc-pVTZ(-f) analogy
CA-Se         222.000    1.873  0  high # dft/cc-pVTZ(-f) analogy
H-Se          222.000    1.410  0  high # dft/cc-pVTZ(-f) analogy
NIP-NIP       245.000    1.409  0  med #  dft/6-31g*
SD-SD         270.000    1.927  0  med #  dft/6-31g*
NO2-S?        240.000    1.710  0  med #  - similar  empfc
NO2-P?        215.000    1.784  0  med #  - similar  empfc
N?-NO2        265.000    1.390  0  med #  - similar  empfc
NO2-OS        310.000    1.404  0  med #  - similar  empfc
CA-SA         285.000    1.717  0  med #  - ave  empfc
Br-C          145.000    1.990  0  med #  - ave over opls core C? - Br  empfc
C-F           465.000    1.343  0  med #  - ave over opls core C? - F  empfc
CZ-F          640.000    1.274  0  med #  -  empfc
C-H           365.000    1.086  0  med #  - ave over opls core C - H?  empfc
CA-H          380.000    1.080  0  med #  - ave over opls core CA - H?  empfc
CM-H          380.000    1.080  0  med #  - ave over opls core CM - H?  empfc
CT-H          360.000    1.090  0  med #  - ave over opls core CT - H?  empfc
CZ-H          410.000    1.065  0  med #  - ave over mmff CZ -H?  empfc
C-I           105.000    2.140  0  med #  - ave over opls core C? - I  empfc
Br-N          200.000    1.915  0  med #  -  empfc
Cl-N          280.000    1.717  0  med #  -  empfc
F-N           395.000    1.376  0  med #  -  empfc
I-N           125.000    2.066  0  med #  -  empfc
Br-NB         205.000    1.908  0  med #  -  empfc
C-NB          465.000    1.358  0  med #  - over 1 cases  empfc
CM-NB         385.000    1.402  0  med #  -  empfc
CT-NB         320.000    1.446  0  med #  -  empfc
CZ-NB         495.000    1.343  0  med #  -  empfc
Cl-NB         285.000    1.713  0  med #  -  empfc
F-NB          410.000    1.368  0  med #  -  empfc
I-NB          130.000    2.061  0  med #  -  empfc
NB-NO2        265.000    1.390  0  med #  - similar  empfc
Br-NI         150.000    2.010  0  med #  -  empfc
CM-NI         725.000    1.261  1  med #  -  empfc
Cl-NI         230.000    1.778  0  med #  -  empfc
F-NI          335.000    1.414  0  med #  -  empfc
I-NI          100.000    2.158  0  med #  -  empfc
NB-NI         290.000    1.371  0  med #  -  empfc
NI-NI         245.000    1.410  0  med #  -  empfc
Br-NIP        150.000    2.010  0  med #  -  empfc
CZ-NIP        660.000    1.280  0  med #  - ave over mmff NIP - C? db  empfc
Cl-NIP        230.000    1.778  0  med #  -  empfc
F-NIP         335.000    1.414  0  med #  -  empfc
I-NIP         100.000    2.158  0  med #  -  empfc
NB-NIP        275.000    1.382  0  med #  - ave over mmff NIP - N?  empfc
NI-NIP        525.000    1.242  0  med #  - over 2 cases  empfc
Br-NT         145.000    2.022  0  med #  -  empfc
CZ-NT         500.000    1.340  0  med #  -  empfc
Cl-NT         210.000    1.801  0  med #  -  empfc
F-NT          290.000    1.450  0  med #  -  empfc
I-NT           95.000    2.163  0  med #  -  empfc
N-NT          260.000    1.397  0  med #  -  empfc
C-NZ         1210.000    1.157  0  med #  - ave over opls core NZ? - C?  empfc
CA-NZ         400.000    1.393  0  med #  - ave over mmff NZ? - CA?  empfc
CM-NZ         520.000    1.332  0  med #  - ave over all NZ? - C?  empfc
CT-NZ         520.000    1.332  0  med #  - ave over all NZ? - C?  empfc
H-NZ          500.000    1.010  0  med #  - ave over opls core N? - H?  empfc
N-NZ          675.000    1.191  0  med #  - ave over all NZ? - N?  empfc
NB-NZ         675.000    1.191  0  med #  - ave over all NZ? - N?  empfc
NI-NZ         675.000    1.191  0  med #  - ave over all NZ? - N?  empfc
NIP-NZ        875.000    1.140  0  med #  - over 3 cases  empfc
NT-NZ         675.000    1.191  0  med #  - ave over all NZ? - N?  empfc
NZ-NZ         675.000    1.191  0  med #  - ave over all NZ? - N?  empfc
N-O           420.000    1.335  0  med #  - ave over all O? - N?  empfc
NB-O          485.000    1.303  0  med #  - ave over all O? - NA  empfc
NI-O          325.000    1.395  0  med #  - ave over all O? - NI  empfc
NIP-O         325.000    1.395  0  med #  - ave over all O? - NI?  empfc
NT-O          320.000    1.399  0  med #  - ave over all O? - NT  empfc
NZ-O          420.000    1.335  0  med #  - ave over all O? - N?  empfc
F-OS          300.000    1.445  0  med #  -  empfc
H-OS          665.000    0.945  0  med #  - ave over opls core OS - H?  empfc
I-OS          110.000    2.065  0  med #  -  empfc
NB-OS         325.000    1.395  0  med #  -  empfc
NIP-OS        320.000    1.396  0  med #  - ave over mmff OS - N?  empfc
NZ-OS         320.000    1.396  0  med #  - ave over mmff OS - N?  empfc
OS-OS         245.000    1.492  0  med #  -  empfc
Br-P2          70.000    2.503  0  med #  -  empfc
C-P2          180.000    1.860  0  med #  - ave over mmff P2 - C?  empfc
CZ-P2         210.000    1.816  0  med #  -  empfc
Cl-P2         130.000    2.204  0  med #  -  empfc
F-P2          355.000    1.635  0  med #  -  empfc
H-P2          210.000    1.416  0  med #  - ave over mmff P? - H?  empfc
I-P2           50.000    2.755  0  med #  -  empfc
N-P2          215.000    1.784  0  med #  - over 16 cases  empfc
NB-P2         215.000    1.788  0  med #  -  empfc
NI-P2         230.000    1.766  0  med #  -  empfc
NIP-P2        195.000    1.817  0  med #  - ave over mmff P? - N?  empfc
NT-P2         250.000    1.740  0  med #  -  empfc
NZ-P2         195.000    1.817  0  med #  - ave over mmff P? - N?  empfc
O-P2          295.000    1.697  0  med #  - took P2-OS  empfc
P2-P2         110.000    2.256  0  med #  -  empfc
Br-PM         100.000    2.355  0  med #  -  empfc
C-PM          300.000    1.710  0  med #  - ave over mmff PM - C?  empfc
CA-PM         190.000    1.847  0  med #  -  empfc
CM-PM         205.000    1.822  0  med #  -  empfc
CT-PM         170.000    1.879  0  med #  -  empfc
CZ-PM         240.000    1.774  0  med #  -  empfc
Cl-PM         170.000    2.109  0  med #  -  empfc
F-PM          355.000    1.636  0  med #  -  empfc
H-PM          210.000    1.416  0  med #  - ave over mmff P? - H?  empfc
I-PM           85.000    2.550  0  med #  -  empfc
N-PM          240.000    1.754  0  med #  -  empfc
NB-PM         230.000    1.765  0  med #  -  empfc
NI-PM         240.000    1.756  0  med #  -  empfc
NIP-PM        195.000    1.817  0  med #  - ave over mmff P? - N?  empfc
NT-PM         265.000    1.727  0  med #  -  empfc
NZ-PM         195.000    1.817  0  med #  - ave over mmff P? - N?  empfc
O-PM          295.000    1.697  0  med #  - took P2-OS  empfc
OS-PM         315.000    1.678  0  med #  -  empfc
P2-PM         110.000    2.252  0  med #  -  empfc
PM-PM         115.000    2.226  0  med #  -  empfc
Br-PR          95.000    2.364  0  med #  -  empfc
C-PR          200.000    1.830  0  med #  - ave over mmff PR - C?  empfc
CA-PR         185.000    1.857  0  med #  -  empfc
CM-PR         195.000    1.838  0  med #  -  empfc
CZ-PR         235.000    1.780  0  med #  -  empfc
F-PR          350.000    1.639  0  med #  -  empfc
H-PR          210.000    1.416  0  med #  - ave over mmff P? - H?  empfc
I-PR           80.000    2.558  0  med #  -  empfc
N-PR          245.000    1.749  0  med #  -  empfc
NB-PR         235.000    1.761  0  med #  -  empfc
NI-PR         255.000    1.737  0  med #  -  empfc
NIP-PR        195.000    1.817  0  med #  - ave over mmff P? - N?  empfc
NT-PR         260.000    1.732  0  med #  -  empfc
NZ-PR         195.000    1.817  0  med #  - ave over mmff P? - N?  empfc
O-PR          295.000    1.697  0  med #  - took P2-OS  empfc
OS-PR         325.000    1.672  0  med #  -  empfc
P2-PR         105.000    2.262  0  med #  -  empfc
PM-PR         110.000    2.251  0  med #  -  empfc
PR-PR         115.000    2.238  0  med #  -  empfc
Br-S          110.000    2.322  0  med #  -  empfc
Cl-S          180.000    2.089  0  med #  -  empfc
F-S           335.000    1.656  0  med #  -  empfc
H-S           295.000    1.336  0  med #  - ave over opls core S - H?  empfc
I-S           100.000    2.489  0  med #  -  empfc
NB-S          205.000    1.751  0  med #  -  empfc
NIP-S         275.000    1.671  0  med #  - ave over all S? - N?  empfc
NZ-S          275.000    1.671  0  med #  - ave over all S? - N?  empfc
P2-S          145.000    2.163  0  med #  -  empfc
PM-S          155.000    2.140  0  med #  -  empfc
PR-S          150.000    2.149  0  med #  -  empfc
Br-SY          95.000    2.370  0  med #  -  empfc
C-SY          245.000    1.760  0  med #  - ave over all SY? - C?  empfc
F-SY          395.000    1.610  0  med #  -  empfc
H-SY          295.000    1.336  0  med #  - ave over opls core S? - H?  empfc
I-SY           80.000    2.564  0  med #  -  empfc
N-SY          240.000    1.710  0  med #  - over 26 cases  empfc
NB-SY         250.000    1.697  0  med #  -  empfc
NIP-SY        320.000    1.628  0  med #  - ave over all SY? - N?  empfc
NT-SY         280.000    1.663  0  med #  -  empfc
NZ-SY         320.000    1.628  0  med #  - ave over all SY? - N?  empfc
O-SY          775.000    1.450  0  med #  - over 89 cases  empfc
P2-SY         110.000    2.262  0  med #  -  empfc
PM-SY         125.000    2.222  0  med #  -  empfc
PR-SY         125.000    2.210  0  med #  -  empfc
S-SY          150.000    2.113  0  med #  -  empfc
SD-SY         275.000    1.910  0  med #  -  empfc
SY-SY         110.000    2.233  0  med #  -  empfc
Br-SZ         100.000    2.363  0  med #  -  empfc
C-SZ          200.000    1.821  0  med #  - ave over all SZ - C?  empfc
CZ-SZ         355.000    1.652  0  med #  -  empfc
Cl-SZ         165.000    2.124  0  med #  -  empfc
F-SZ          340.000    1.650  0  med #  -  empfc
H-SZ          295.000    1.336  0  med #  - ave over opls core S? - H?  empfc
I-SZ           90.000    2.535  0  med #  -  empfc
NB-SZ         220.000    1.734  0  med #  -  empfc
NI-SZ         320.000    1.629  0  med #  -  empfc
NIP-SZ        275.000    1.671  0  med #  - ave over all S? - N?  empfc
NZ-SZ         275.000    1.671  0  med #  - ave over all S? - N?  empfc
O-SZ          560.000    1.530  0  med #  - took SZ-OZ  empfc
P2-SZ         115.000    2.250  0  med #  -  empfc
PM-SZ         270.000    1.950  0  med #  - ave over all S? - P?  empfc
PR-SZ         105.000    2.277  0  med #  -  empfc
SD-SZ         190.000    2.031  0  med #  -  empfc
SY-SZ          95.000    2.289  0  med #  -  empfc
SZ-SZ         165.000    2.085  0  med #  - took SZ-S  empfc
Br-Si         105.000    2.321  0  med #  -  empfc
C-Si          170.000    1.886  0  med #  - took CA-Si  empfc
F-Si          365.000    1.632  0  med #  -  empfc
H-Si          160.000    1.485  0  med #  - ave over Si - H?  empfc
I-Si           85.000    2.530  0  med #  -  empfc
N-Si          225.000    1.791  0  med #  -  empfc
NB-Si         240.000    1.770  0  med #  -  empfc
NI-Si         240.000    1.770  0  med #  -  empfc
NIP-Si        240.000    1.770  0  med #  -  empfc
NT-Si         260.000    1.748  0  med #  -  empfc
P2-Si         100.000    2.272  0  med #  -  empfc
PM-Si          95.000    2.289  0  med #  -  empfc
PR-Si         100.000    2.273  0  med #  -  empfc
S-Si          145.000    2.153  0  med #  -  empfc
SY-Si         115.000    2.226  0  med #  -  empfc
SZ-Si         115.000    2.237  0  med #  -  empfc
CA-CM         320.000    1.472  1  med #  -  empfc
CA-NB         355.000    1.420  1  med #  -  empfc
CM-NB         385.000    1.402  1  med #  -  empfc
NB-NB         265.000    1.391  1  med #  -  empfc
CA-NI         355.000    1.420  1  med #  -  empfc
NB-NI         290.000    1.371  1  med #  -  empfc
CA-OS         440.000    1.364  1  med #  - took OS-CA  empfc
CM-OS         395.000    1.389  1  med #  -  empfc
NB-OS         325.000    1.395  1  med #  -  empfc
NI-OS         265.000    1.443  1  med #  -  empfc
OS-OS         245.000    1.492  1  med #  -  empfc
#CM-CM         549.000    1.258  3  high # opls core
CM-CT         280.000    1.507  3  med #  -  empfc
C-CT          280.000    1.507  3  med #  - duplication from above  empfc
CT-CT         275.000    1.509  3  med #  - over 106 cases  empfc
CM-NI         340.000    1.431  3  med #  -  empfc
CT-NI         255.000    1.500  3  med #  -  empfc
NI-NI         470.000    1.265  3  med #  -  empfc
CM-NT         340.000    1.431  3  med #  -  empfc
CT-NT         315.000    1.448  3  med #  - over 2 cases  empfc
NI-NT         205.000    1.451  3  med #  -  empfc
NT-NT         170.000    1.499  3  med #  -  empfc
CM-OS         395.000    1.389  3  med #  -  empfc
CT-OS         330.000    1.433  3  med #  - over 10 cases  empfc
NI-OS         265.000    1.443  3  med #  -  empfc
NT-OS         220.000    1.490  3  med #  -  empfc
OS-OS         245.000    1.492  3  med #  -  empfc
#CM-CM         555.000    1.343  4  med #  - over 2 cases  empfc
CM-CT         280.000    1.507  4  med #  - duplication from above  empfc
C-CT          280.000    1.507  4  med #  - over 2 cases  empfc
CT-CT         255.000    1.529  4  med #  - over 104 cases  empfc
CM-NI         340.000    1.431  4  med #  -  empfc
CT-NI         255.000    1.500  4  med #  -  empfc
NI-NI         470.000    1.265  4  med #  -  empfc
CM-NT         340.000    1.431  4  med #  -  empfc
CT-NT         315.000    1.448  4  med #  - over 2 cases  empfc
NI-NT         205.000    1.451  4  med #  -  empfc
NT-NT         170.000    1.499  4  med #  -  empfc
CM-OS         395.000    1.389  4  med #  -  empfc
CT-OS         330.000    1.433  4  med #  - over 4 cases  empfc
NI-OS         265.000    1.443  4  med #  -  empfc
NT-OS         220.000    1.490  4  med #  -  empfc
OS-OS         245.000    1.492  4  med #  -  empfc
CA-HC         380.000    1.080  0  med #  - ave over opls core CA - H?  empfc
HC-N          500.000    1.010  0  med #  - ave over opls core N - H?  empfc
HC-NB         500.000    1.010  0  med #  - ave over opls core NA - H?  empfc
HC-NI         500.000    1.010  0  med #  - ave over opls core NI - H?  empfc
HC-NIP        500.000    1.010  0  med #  - ave over opls core NIP - H?  empfc
HC-NT         500.000    1.010  0  med #  - ave over opls core NT - H?  empfc
HC-NZ         500.000    1.010  0  med #  - ave over opls core N? - H?  empfc
HC-O          665.000    0.945  0  med #  - ave over opls core O?- H?  empfc
HC-OS         665.000    0.945  0  med #  - ave over opls core OS - H?  empfc
HC-P2         210.000    1.416  0  med #  - ave over P? - H?  empfc
HC-PM         210.000    1.416  0  med #  - ave over P? - H?  empfc
HC-PR         210.000    1.416  0  med #  - ave over P? - H?  empfc
HC-S          295.000    1.336  0  med #  - ave over opls core S? - H?  empfc
HC-SY         295.000    1.336  0  med #  - ave over opls core S? - H?  empfc
HC-SZ         295.000    1.336  0  med #  - ave over opls core S? - H?  empfc
HC-Si         160.000    1.485  0  med #  - ave over Si - H?  empfc
B-C?          268.000    1.569  0  med  #
B-OS          268.000    1.372  0  med  #
Mg-Br         268.000    2.383  0  med  #
Mg-C?         268.000    2.099  0  med  #
Mg-Cl         268.000    2.219  0  med  #
Li-CA         268.000    1.973  0  med  #
Li-CT         268.000    2.005  0  med  #
Li-C?         268.000    2.000  0  med  #
C-SD          340.000    1.659  0  high # dft/6-31g* empfc
CM-SD         340.000    1.659  0  high # dft/6-31g* empfc
SX-O          775.000    1.440  0  high # dft/6-31g* empfc
NI-SX         415.000    1.538  0  high # dft/6-31g* empfc
NIX-SD        320.000    1.659  0  med  #  -  empfc
B-NT          268.000    1.372  0  med  #  length?
B-NI          268.000    1.372  0  med  #  length?
NM-NA         245.000    1.410  0  med  #  length?
NM-N          245.000    1.410  0  med  #  length?
NIX-NMX       315.000    1.283  0  med  # dft/6-31g* empfc
NMX-OS        320.000    1.371  0  med  # dft/6-31g* empfc
NM-O          775.000    1.276  0  med  # dft/6-31g* empfc
CA-As         340.000    1.913  0  med  # educated guess
OS-As         340.000    1.699  0  med  # educated guess
CT-As         340.000    1.923  0  med  # educated guess
O-As          340.000    1.672  0  med  # educated guess
U-O           500.000    1.913  0  high # educated guess
W-O           500.000    1.761  0  high # educated guess
V-O           500.000    1.900  0  high # educated guess
Mo-O          500.000    1.793  0  high # educated guess
Du-??        1999.000    0.3    0  high # default 
Br-Ni2+       300.000    2.366  95  low # init guess, avg of 8
CA5-Fe2+      300.000    2.151  95  low # init guess, avg of 2
CM-Ni2+       300.000    1.961  95  low # init guess, avg of 5
CM-Pt2+       300.000    1.985  95  low # init guess, avg of 6
CZ-Fe2+       300.000    1.793  95  low # init guess, avg of 9
CZ-Ni2+       300.000    1.791  95  low # init guess, avg of 23
CZA-Ni2+      300.000    2.109  95  low # init guess, avg of 1
Cl-Fe         300.000    2.495  95  low # init guess, avg of 3
Cl-Fe3+       300.000    2.474  95  low # init guess, avg of 6
Cl-Ni2+       300.000    2.218  95  low # init guess, avg of 6
Cl-Pt2+       300.000    2.318  95  low # init guess, avg of 30
Cu2+-NA5B     300.000    2.044  95  low # init guess, avg of 2
Cu2+-S        300.000    2.903  95  low # init guess, avg of 1
Cu2+-SM       300.000    2.131  95  low # init guess, avg of 1
Fe-NTH0       300.000    2.198  95  low # init guess, avg of 3
Fe-OM         300.000    1.985  95  low # init guess, avg of 6
Fe2+-Fe2+     300.000    2.500  95  low # init guess, avg of 1
Fe2+-NT       300.000    2.285  95  low # init guess, avg of 6
Fe2+-NTH0     300.000    2.266  95  low # init guess, avg of 6
Fe2+-NTH2     300.000    2.202  95  low # init guess, avg of 2
Fe2+-O2Z      300.000    2.066  95  low # init guess, avg of 2
Fe2+-OM       300.000    1.956  95  low # init guess, avg of 12
Fe2+-S        300.000    2.256  95  low # init guess, avg of 1
Fe2+-SM       300.000    2.341  95  low # init guess, avg of 10
Fe3+-NTH0     300.000    2.261  95  low # init guess, avg of 6
I-Ni2+        300.000    2.518  95  low # init guess, avg of 1
Mo6+-O        300.000    1.792  95  low # init guess, avg of 4
N5B-Ni2+      300.000    2.010  95  low # init guess, avg of 2
N5B-Pt2+      300.000    2.015  95  low # init guess, avg of 2
N5B-Zn2+      300.000    2.041  95  low # init guess, avg of 3
NB-Ni2+       300.000    1.932  95  low # init guess, avg of 3
NB-Pt2+       300.000    2.042  95  low # init guess, avg of 6
NI-Ni2+       300.000    1.934  95  low # init guess, avg of 18
NI-Pt2+       300.000    2.009  95  low # init guess, avg of 3
NM-Ni2+       300.000    1.873  95  low # init guess, avg of 8
NN-Pt2+       300.000    1.976  95  low # init guess, avg of 2
NT-Ni2+       300.000    1.931  95  low # init guess, avg of 2
NT-Pt2+       300.000    2.047  95  low # init guess, avg of 6
NTH2-Pt2+     300.000    2.022  95  low # init guess, avg of 2
NZ-Ni2+       300.000    1.889  95  low # init guess, avg of 1
NZ-Pt2+       300.000    1.990  95  low # init guess, avg of 3
Ni2+-O        300.000    1.886  95  low # init guess, avg of 5
Ni2+-OM       300.000    1.889  95  low # init guess, avg of 6
Ni2+-PR       300.000    2.216  95  low # init guess, avg of 23
Ni2+-SM       300.000    2.245  95  low # init guess, avg of 8
Ni2+-ST       300.000    2.232  95  low # init guess, avg of 4
O-V5+         300.000    1.890  95  low # init guess, avg of 4
O-W           300.000    1.761  95  low # init guess, avg of 4
O-Zn2+        300.000    2.193  95  low # init guess, avg of 3
O2Z-Zn2+      300.000    2.371  95  low # init guess, avg of 5
OM-V5+        300.000    1.912  95  low # init guess, avg of 1
OM-Zn2+       300.000    2.095  95  low # init guess, avg of 1
# Use fc 500 for next 2, to not change old test results via bt 0
O-U           500.000    1.855  95  low # init guess, avg of 2
O2Z-U         500.000    2.325  95  low # init guess, avg of 2
AcCAz-AcOAz                 570.000     1.210    0   high   #
AcCAz-NAz                   442.991     1.390    0   high   #
NAz-CTAz                    250.000     1.440    3   high   #
CTAz-CTAz                   250.000     1.494    3   high   #
CTAz-HC                     399.623     1.090    0   high   #
AcCAz-CT                    317.000     1.522    0   high   #
CTAz-CT                     275.000     1.510    0   high   #
NIP-CT1                     280.000     1.466    0   high   #
CT-NIP                      280.000     1.516    0   high   #
CG-CM                       400.000     1.440    0   high   #
